contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,Path
485.0377628635369,518.3965136705593,330.4628187919467,519.208368992392,15.308903803132019,15.992928246475365,12.641521252796503,16.006891581460383,0.09892314188861895,0.08836646734223463,0.10954246165542723,0.08907226981373616,0.00018023912836754653,0.00016857705342559782,0.00020480458838186404,0.00016696308471734401,0.8467314710509268,0.8363696671953245,0.8960029901256067,0.8361108928014755,0.00018023912836754653,9.045917256769823,0.00016857705342559782,9.085644451814066,0.00020480458838186404,8.915672237721598,0.00016696308471734401,9.091572763808651,Blight
143.03982102908142,139.92721048601447,111.3989709172254,189.07441106256482,7.055212527964221,7.228683392639942,6.38071588366891,8.388045583532287,0.26178436047517434,0.21065275125124733,0.22780914536266655,0.19606054802282138,0.0007496158831684358,0.0005935174645545496,0.0006571936199070188,0.0005485789354490191,0.8883800756406519,0.8901868674028557,0.9123026944867577,0.8516114282427265,0.0007496158831684358,7.867193183028045,0.0005935174645545496,7.956501652996773,0.0006571936199070188,7.851935025013638,0.0005485789354490191,8.059850105482447,Blight
137.2457718120793,108.64244853835456,131.2161073825492,201.383180937797,6.735525727069325,6.42948515832621,6.799105145413867,8.313949822080065,0.26816869412570316,0.2215468203069934,0.24195888575162178,0.21091123452671762,0.0012067694648388702,0.0009845827926699012,0.0010453943516057396,0.0009053512326514419,0.8400409793823904,0.872309043239563,0.8460140067934233,0.7632849676676952,0.0012067694648388702,7.582689260220727,0.0009845827926699012,7.627662082209056,0.0010453943516057396,7.636606932332358,0.0009053512326514419,7.772801884448398,Blight
126.54102908277275,159.5343903427778,65.36787472035785,130.44115129949117,6.676599552572681,7.663843970992329,4.91812080536907,6.988333858835192,0.26050762552540235,0.20532365279000836,0.2661710033701266,0.21567929367822136,0.0012987833380878136,0.0009479342398584367,0.0011846903793122,0.0009758637096734092,0.9001585778893069,0.8742640978052956,0.9487360456092023,0.8971849772643381,0.0012987833380878136,7.638461971027042,0.0009479342398584367,7.809501591378317,0.0011846903793122,7.498465244397683,0.0009758637096734092,7.754420708241647,Blight
260.90890380312817,257.4529976127241,96.49096196867917,287.24602495383454,11.851812080536952,11.795684879059484,6.877807606263931,12.525606954641637,0.11084918919897896,0.10149067168493157,0.16807421141353093,0.09868910528151031,0.00019831739311040034,0.00019209575269153365,0.00030578001991901686,0.00018252149960008978,0.8965149976642904,0.8977844882930054,0.9617746406807057,0.8859576834913274,0.00019831739311040034,8.826674276919452,0.00019209575269153365,8.835696119439808,0.00030578001991901686,8.398881786833428,0.00018252149960008978,8.882473385127268,Blight
157.07418344518842,166.98639700914404,87.21624161073755,182.65699743254882,8.342460850111909,8.657042475564168,6.116196868008917,9.075266879870258,0.1802464134130404,0.1618553942519613,0.20657242386741828,0.15629223376370371,0.00042985651296987784,0.000389635986877186,0.0005242416507765017,0.0003754876389362672,0.8913047205202247,0.8846073472421325,0.9398059106936418,0.873762307508794,0.00042985651296987784,8.238574652537276,0.000389635986877186,8.28055180101102,0.0005242416507765017,7.984584374776403,0.0003754876389362672,8.318512099455246,Blight
326.4975838926182,355.55749741003046,184.976152125278,365.77807305977467,11.950469798657647,12.68087023107069,8.976510067114045,12.858835187604283,0.14698043505804625,0.1234027638711768,0.15919926397583495,0.12561892328051832,0.00020254943471012226,0.00018141880696283586,0.0002374437587896197,0.00017922255161816625,0.9075712829383557,0.8992331094427896,0.9477429221998308,0.8963413340936277,0.00020254943471012226,8.90745554697408,0.00018141880696283586,8.974087702113206,0.0002374437587896197,8.705957610750161,0.00017922255161816625,8.976736238585211,Blight
344.7495749440723,348.8041529660889,241.82017897091575,393.05851087789233,13.093914988814296,13.277284806990671,10.757897091722642,14.065402459348688,0.10695256788185924,0.09788591595027298,0.12121977556216922,0.09299190348002785,0.00025080852213862063,0.00024345870909396944,0.0002962819492615379,0.00023309725316304926,0.7796857449287865,0.777050074129422,0.8459571689647322,0.7487917007208702,0.00025080852213862063,8.655019172306066,0.00024345870909396944,8.667757743313738,0.0002962819492615379,8.50857195121183,0.00023309725316304926,8.713636378618784,Blight
182.76067114093746,179.62911580559543,67.4233109619681,203.86676275843715,7.963355704698013,8.239718931579658,5.564697986577176,8.617990180622506,0.19780852712567523,0.17308903993375527,0.21181850168945895,0.17353511761237736,0.0007095786476084781,0.0006029760718680282,0.0007222677657162677,0.0006057231663129995,0.893518884252841,0.8952146044844981,0.9605786966164809,0.8810703213253553,0.0007095786476084781,8.017649423724084,0.0006029760718680282,8.083862699247728,0.0007222677657162677,7.834030584142475,0.0006057231663129995,8.103055895800528,Blight
350.53239373601787,369.90752668799115,215.29512304250264,400.70762578262475,12.117628635347003,12.581730552677765,9.747024608501201,13.22787261835051,0.12864161926564058,0.11383902633674438,0.1364008378787705,0.10997635775320365,0.0002402734611553726,0.00022480119024910486,0.00026655255769258225,0.00021606486182957382,0.8456319440714187,0.8366610606519497,0.9048453783744375,0.8230543450383508,0.0002402734611553726,8.746367958335028,0.00022480119024910486,8.776533514249982,0.00026655255769258225,8.608699329549404,0.00021606486182957382,8.816701014407895,Blight
206.7262639821013,221.3607044727744,140.82979865771685,212.67276248817865,8.93950782997767,9.483401648574384,7.674988814317692,9.317508220350392,0.18844122913569752,0.16347777313176137,0.1874019300374264,0.16481569834179097,0.0008830302939307177,0.000757356084393523,0.0008706004234043643,0.0007601741894039089,0.8516268485266127,0.8401072863128913,0.8981923877559534,0.8464347275910024,0.0008830302939307177,7.977750714698713,0.000757356084393523,8.050449372399566,0.0008706004234043643,7.89973868003298,0.0007601741894039089,8.043052390369072,Blight
279.0289485458591,289.4760596369536,131.8326174496629,296.1345434890348,11.692125279642143,11.965406963650342,8.128456375838997,12.091932795820009,0.10449640260151095,0.1017584093916259,0.13482780395898888,0.09790486216914597,0.00026715012837258076,0.0002610622282607227,0.00035676871412198386,0.000258868001789353,0.803024703998596,0.7959790878404193,0.9070873177048929,0.7912715782622624,0.00026715012837258076,8.548139547200023,0.0002610622282607227,8.568062950861213,0.00035676871412198386,8.267012825047221,0.000258868001789353,8.574826138644012,Blight
197.76469798657544,250.51096797442142,133.42304250559067,249.15395702896703,8.988411633109735,10.715012837259673,8.143847874720457,10.577856853294877,0.15801048144558752,0.12226504917183538,0.14435535079572384,0.12187328788116805,0.00031918382054861344,0.00025583889395602486,0.00030522048556370435,0.0002553306611949726,0.9318836311297375,0.9128410455716299,0.9534057381557041,0.9133152218471777,0.00031918382054861344,8.540033242689816,0.00025583889395602486,8.700819271414664,0.00030522048556370435,8.504349995876611,0.0002553306611949726,8.69151946054059,Blight
162.37315436241457,138.3253006621337,71.38738255033489,225.3321021575629,7.827740492169989,7.606684383586335,5.822639821029099,9.53182289086079,0.18898587198624123,0.16461204509466132,0.1918328548636735,0.14478391290488915,0.0007112102057465055,0.0006385919281710453,0.0007080011410897501,0.0005709290036955914,0.8943865510020895,0.9100679630074943,0.9535828892244111,0.8535009838929698,0.0007112102057465055,8.072682345079697,0.0006385919281710453,8.076888407884645,0.0007080011410897501,7.8929167228824495,0.0005709290036955914,8.240283975152956,Blight
153.68519015659865,153.73618305481756,66.5254138702459,168.6194315571374,7.897628635346796,8.062114319174766,5.2671588366890045,8.371154452502125,0.19436332891397076,0.17609142583660278,0.23421540140275998,0.17476936006278646,0.0005822060067364556,0.0005348576653372545,0.0007406873564253986,0.0005289181387584876,0.8327571868697268,0.8324305179283762,0.9275138456686551,0.816189875361749,0.0005822060067364556,7.961740268552841,0.0005348576653372545,7.9962685699018285,0.0007406873564253986,7.651407421908675,0.0005289181387584876,8.020720477541436,Blight
138.07910514541143,150.493941714339,70.61221476509965,175.098869420299,8.265324384787538,8.510157200126125,5.414093959731421,9.403450295031787,0.1462294535273894,0.13677552570634793,0.212472667922866,0.1247672695625996,0.00039207042725802947,0.00038130746199047815,0.0006106181403240223,0.0003525867315894388,0.9156609780780524,0.9073948259901502,0.9564358652163973,0.8922480469064084,0.00039207042725802947,8.275233719656105,0.00038130746199047815,8.288414329021704,0.0006106181403240223,7.872724371530473,0.0003525867315894388,8.369575609094747,Blight
126.09064876957372,102.26025854691275,101.71297539149833,165.8240169361748,6.232572706935113,5.996846988874364,5.770872483221446,7.434034502950298,0.29233387672073524,0.24408607798802942,0.26584482186777714,0.2283858323317172,0.0011515507309480188,0.0009415554622107442,0.0010387229804462931,0.0008789829808389979,0.8565124778783078,0.8835117870912055,0.8837555399187965,0.8110953445194878,0.0011515507309480188,7.573726359853385,0.0009415554622107442,7.644526303943071,0.0010387229804462931,7.577361925784928,0.0008789829808389979,7.763547858468869,Blight
266.9260850111833,331.74879509932197,220.59709172259235,254.69866222242504,10.659865771812168,11.957344263771855,9.901610738255092,10.60398180262148,0.15960962365891945,0.13717260719167595,0.1580220604357495,0.14286051787578669,0.00033627213989357885,0.0002927836622689448,0.0003375903988308674,0.0003114756719598705,0.8500304575553863,0.8131570996270299,0.8756862147388365,0.8565495386481647,0.00033627213989357885,8.481142798839866,0.0002927836622689448,8.577523089448604,0.0003375903988308674,8.44786625918781,0.0003114756719598705,8.498855717380087,Blight
230.78612975391368,256.7349218503701,147.2786577181191,253.82343137696733,10.71498881431767,11.369397774875052,8.409843400447487,11.289671636412786,0.13039455951888854,0.11562523425727592,0.1458305181193819,0.11519965106250496,0.0003466700699167635,0.00031684609957864873,0.00040470749565835017,0.0003184468806104659,0.8143445591560553,0.7928379925203753,0.8811609705102075,0.7951832229191405,0.0003466700699167635,8.417694779355973,0.00031684609957864873,8.468388441213285,0.00040470749565835017,8.22710317119698,0.0003184468806104659,8.458650155868382,Blight
245.23503355704452,275.7379847754639,158.6034899328836,309.2671050853604,10.58187919463081,11.276834376829871,8.08250559284118,11.936714562407076,0.14691172023640844,0.12352065712223757,0.16358657317163508,0.120041192542432,0.0002947815163480943,0.00026097701558222563,0.00033870045893827214,0.0002498740064610245,0.8914182666647459,0.8776212106840402,0.9301164903922031,0.8627225106401635,0.0002947815163480943,8.563476093945823,0.00026097701558222563,8.631555097949926,0.00033870045893827214,8.368828156715058,0.0002498740064610245,8.670408709383233,Blight
267.1611633109608,266.2655736228131,165.37655480984188,306.03580919778557,9.83248322147647,10.109904959236047,7.9730648769574755,10.698842394486766,0.2022318951045777,0.17191380849556254,0.1999663321583057,0.1705033748640215,0.000636670019869028,0.0005382458837443039,0.0006234033501994795,0.0005346872399802933,0.7993116028962642,0.7997896381023578,0.8766811037303064,0.7698683708001658,0.000636670019869028,8.181927717742116,0.0005382458837443039,8.24823737102634,0.0006234033501994795,8.085763844383834,0.0005346872399802933,8.277811486965037,Blight
131.49709172259352,131.64997072204068,54.939418344518806,164.45133102112607,7.440626398210302,7.554569613981334,4.7066666666666155,8.363497139768459,0.22724043585665532,0.1966027124684897,0.2589537451648176,0.19230238277199885,0.0006185687331401838,0.0005421190028694413,0.0007674829462136484,0.00051648824650067,0.8965932744495013,0.8962920876736794,0.9567746739716759,0.870466750550092,0.0006185687331401838,8.01685821413768,0.0005421190028694413,8.061226375197654,0.0007674829462136484,7.680013890585624,0.00051648824650067,8.128106982204637,Blight
192.60277404921504,205.7823071032858,122.51928411633051,213.95356065042355,9.568680089485463,10.100040538714486,7.727337807606272,10.166524030449068,0.14268089992232408,0.12492758454635498,0.15391103317684607,0.12931839177648866,0.0003819978079065416,0.00034489121517158297,0.0004237046379292194,0.00034611665464334186,0.8498912479163331,0.8397525601220597,0.9049288713775252,0.8333944526439553,0.0003819978079065416,8.253877024583705,0.00034489121517158297,8.317649530618642,0.0004237046379292194,8.105916197474418,0.00034611665464334186,8.319270034297169,Blight
210.38563758389134,228.42277374893243,95.15163310961893,215.5176343407976,9.148769574944104,9.761632358902768,6.573288590604079,9.473582271068876,0.16127571840982252,0.14268066794539835,0.17689514975998116,0.14412770629934143,0.0003647633489982768,0.0003233344363844258,0.0004151694868599423,0.0003291035376061957,0.896111441260331,0.8873491824618456,0.9531128266841113,0.8937084272245209,0.0003647633489982768,8.322757283316637,0.0003233344363844258,8.39890809657253,0.0004151694868599423,8.110086518230583,0.0003291035376061957,8.37314963065083,Blight
205.8523042505567,175.75208323949545,149.66402684563607,242.64051168866612,9.469843400447417,9.06688887887936,8.402013422818865,10.329174361515243,0.16138197597324905,0.14330934709962517,0.1581158983866652,0.13909033866211684,0.0004358412283730961,0.0003989018512273882,0.0004429950602825696,0.0003838070338931301,0.8821752487372555,0.8991983782213967,0.9141233973143197,0.8608285833334894,0.0004358412283730961,8.283594177060763,0.0003989018512273882,8.285337558974321,0.0004429950602825696,8.212600820489856,0.0003838070338931301,8.366575705909362,Blight
151.62666666666541,157.2153506598809,38.269038031319994,168.8060447727589,8.534675615212533,8.775550650871601,3.9877852348993357,9.01450385117785,0.14877602563533618,0.1380013606255817,0.2686215805266633,0.1355574432015404,0.0004914002872743597,0.000465192242917028,0.0009368156589543255,0.00045854058181079763,0.8569775985381589,0.8517999090868104,0.9640049577960951,0.8408826327268578,0.0004914002872743597,8.012367895390966,0.000465192242917028,8.040136191021176,0.0009368156589543255,7.376468502080275,0.00045854058181079763,8.063834087503322,Blight
162.2102908277396,162.4031800369365,106.52232662192293,191.08679789198877,7.349172259507799,7.525651997657747,6.2179865771811595,8.39926129453625,0.23283146124093523,0.19804961734133497,0.2223761623585182,0.18499598241972143,0.0007085236400763049,0.00056799018072396,0.0006353297399016332,0.0005299244599141058,0.9522772976265717,0.9523598921512069,0.9688851351017577,0.9439415555528815,0.0007085236400763049,8.088608074681172,0.00056799018072396,8.16984894159639,0.0006353297399016332,8.050745880461859,0.0005299244599141058,8.261373126336048,Blight
280.51633109619576,308.39412639070656,116.53449664429422,291.63767397864945,11.912214765100858,12.45682626908709,7.167606263982082,12.155038061348716,0.1091654495790937,0.09962517784780144,0.1696920363760556,0.10054488549009007,0.00032188740246934483,0.0003036939284268693,0.00047183660395677587,0.00030887972857557224,0.8253800724054656,0.8084784636179317,0.9299583488638185,0.8189031375081132,0.00032188740246934483,8.471161851045968,0.0003036939284268693,8.50809872043372,0.00047183660395677587,8.091932378470068,0.00030887972857557224,8.489651700313322,Blight
182.09140939597148,171.81451285978238,130.8498881431755,239.48538354128382,8.981342281879185,8.886716814557937,7.828769574944099,10.403900725192598,0.14491082582973988,0.1335994924498039,0.15264602898875948,0.12477679006280698,0.0003368076513069793,0.0003219679902184844,0.00035941123773202777,0.0002911473759544151,0.9160853809443611,0.9209828718741205,0.9401400475081158,0.889857784702791,0.0003368076513069793,8.374453819160005,0.0003219679902184844,8.381284043927801,0.00035941123773202777,8.286419954284401,0.0002911473759544151,8.497043502242816,Blight
147.3658612975374,221.28115850637747,108.52111856823198,168.16269537408283,7.493825503355691,9.315301112562551,6.325950782997762,7.886671771541812,0.23311220611830072,0.18477593520394586,0.23494681248540888,0.20310080977109843,0.0007205621368406991,0.0005336119371325255,0.0007076518074761508,0.000597382468186518,0.9109525311873816,0.8661033976665712,0.9342891154949348,0.8982447423301381,0.0007205621368406991,8.03487297420045,0.0005336119371325255,8.236105854968718,0.0007076518074761508,7.914130262389469,0.000597382468186518,8.086930522062968,Blight
183.69530201342056,202.47241115265163,74.19288590603968,191.599432457999,8.511409395973107,9.1652628259989,5.658031319910481,8.9204540336021,0.20581585107073522,0.16765844120415413,0.21719873764497913,0.17129267535271997,0.0005913847724577116,0.00045916547478645027,0.0005711234228688335,0.0004657542408204562,0.9526962177634978,0.9478492289969577,0.9808764270429198,0.9506488800654103,0.0005913847724577116,8.259617233789097,0.00045916547478645027,8.377382853014815,0.0005711234228688335,8.057895113413009,0.0004657542408204562,8.360222628973467,Blight
181.82384787471858,218.92230079726383,136.93467561521067,207.52565199765996,8.124250559284134,9.20381964776361,7.192214765100669,9.040358542407947,0.23237264523374362,0.18349526495238577,0.21128875920269935,0.18101247176376578,0.0009361840557732948,0.0007259440535632129,0.0008233873349048608,0.0007122745197205286,0.856816978131847,0.8272596231882688,0.8919450052638235,0.836247503811113,0.0009361840557732948,7.913369021615075,0.0007259440535632129,8.0616539662984,0.0008233873349048608,7.886451262217695,0.0007122745197205286,8.065533412719358,Blight
247.89906040268286,219.27728480699182,128.5077404921687,299.6428088824834,10.15167785234904,9.700418900049584,7.608769574944077,11.28588802306204,0.16600071991386295,0.14893009238685007,0.17361914670565148,0.14030691880535773,0.0006058996341506371,0.0005316155258076776,0.0006139062804978908,0.0005043708007306547,0.8614310103884872,0.8775645024453017,0.928104490528281,0.8327063683605507,0.0006058996341506371,8.252594162421936,0.0005316155258076776,8.261693893136602,0.0006139062804978908,8.08527395206798,0.0005043708007306547,8.364488245460667,Blight
207.56058165547964,202.33466960947922,77.77378076062563,237.3051664339463,9.115212527964214,9.203639475699292,5.779507829977657,9.828296022701714,0.17625907768308144,0.15947512279959236,0.21202085466919673,0.15690935298829,0.00039268901801218847,0.0003629755773098902,0.0004959406232952522,0.00035315481611278456,0.9015244035907115,0.9039959894213273,0.9632176840415982,0.8874022548572044,0.00039268901801218847,8.357645249227687,0.0003629755773098902,8.389425389644003,0.0004959406232952522,8.037746999467736,0.00035315481611278456,8.426805896427307,Blight
110.68979865771712,117.57646051979668,79.01977628635333,151.49763524165658,6.744205816554805,7.376559614431792,6.124653243847867,7.9633800279266636,0.1856717732378855,0.15426506772548368,0.17756309109740911,0.1542882955516561,0.0006519376004084116,0.0005589647378595179,0.0006412263711844956,0.0005484277843883553,0.9045842253051346,0.8979763009135573,0.9312908775968288,0.8685411815917807,0.0006519376004084116,7.902299009766643,0.0005589647378595179,8.000675326239211,0.0006412263711844956,7.845796507369952,0.0005484277843883553,8.039619680249904,Blight
191.6698881431747,208.85716859601027,184.88863534675497,239.38867618575847,8.513467561521288,9.122381874690289,8.424921700223733,9.706319535156082,0.22614222265967449,0.18830629652441652,0.21014225078621485,0.1877486387961175,0.0007976757803702728,0.0006653537814032198,0.0007491464348452939,0.0006533306782415532,0.7748025968550195,0.7544915920441313,0.7830658680025051,0.7185855085832026,0.0007976757803702728,7.86418054374308,0.0006653537814032198,7.958026967359284,0.0007491464348452939,7.875949651181763,0.0006533306782415532,7.993799234711929,Blight
173.48053691275055,203.19341471105028,81.08671140939511,158.05355614611975,8.942281879194711,9.781766587090633,5.977718120805318,8.760641412549049,0.15547915198077558,0.13379312043204208,0.1934874794495783,0.13928709414591742,0.0004171373661847024,0.0003758741392994703,0.0005610317853550383,0.00040946213674148747,0.8623040361904095,0.8373403533675817,0.9350759317367838,0.8734734885293626,0.0004171373661847024,8.230085912539241,0.0003758741392994703,8.301026870037477,0.0005610317853550383,7.899486586022312,0.00040946213674148747,8.225552794736114,Blight
185.01776286353365,199.29904058375902,149.07530201342126,224.08576190262008,10.01677852349,10.449979730642776,8.887472035794227,10.866897887482557,0.1092585624730407,0.10018063090425723,0.11976912487656428,0.10365304099034241,0.0003210005555305311,0.00031056673672252556,0.000350496724371771,0.00030582424538935066,0.8657653580339417,0.8549107317513525,0.8914094629137624,0.8368753876866328,0.0003210005555305311,8.409192038219643,0.00031056673672252556,8.436028953171085,0.000350496724371771,8.314294186592049,0.00030582424538935066,8.471513780085852,Blight
147.04514541386885,143.81820638709974,114.5079642058157,172.08432052610243,7.753512304250547,7.891716589342843,6.979821029082757,8.56483942164765,0.21619512075262626,0.1846987043992254,0.20549176904713526,0.17669740289481847,0.0007230555180197318,0.00062048626286311,0.0006954251310001243,0.0006038626894991024,0.9032198170655693,0.9054212412410493,0.9246299860289366,0.8868361479858583,0.0007230555180197318,7.958121339357922,0.00062048626286311,8.012126116204179,0.0006954251310001243,7.913308893739194,0.0006038626894991024,8.06088177522912,Blight
202.40102908277268,190.62816990225795,104.36608501118448,233.33579568488085,9.425458612975401,9.307238412684121,7.034451901566065,10.201612539975706,0.17402685202669216,0.1587123611906878,0.19141379857118762,0.1543457769346631,0.0006534110075121764,0.0005739134763163404,0.000695236951288483,0.0005662331764482228,0.872169001064375,0.8792850830912143,0.9340775558662459,0.8522458956114658,0.0006534110075121764,8.072240898935245,0.0005739134763163404,8.091079078159956,0.000695236951288483,7.8846996912033855,0.0005662331764482228,8.145261167803941,Blight
125.81458612975254,169.9450925633993,77.70438478747153,135.49006801495517,6.716241610738247,7.999234268726606,5.393601789709111,7.220800864825897,0.2693992804523708,0.20685559541022897,0.24369451694465613,0.20295191283091324,0.0007651987648204429,0.0005421352338558145,0.0006656677126656167,0.0005500721861960859,0.9428194787593193,0.9226410399380903,0.9648113566232369,0.9383253771676874,0.0007651987648204429,7.970076549657266,0.0005421352338558145,8.160523796661968,0.0006656677126656167,7.878745638752935,0.0005500721861960859,8.103259543633541,Blight
154.18617449664208,172.90640061258682,101.44881431767196,187.60722489978093,8.212483221476619,8.737219044187212,6.617046979865682,9.297419035178574,0.18582619628006633,0.1604433995414732,0.19126119040518413,0.14628735179466093,0.00035360869630496507,0.00030239544951639016,0.0003817806004734473,0.00028203570597481857,0.9434008990649595,0.936267724215952,0.962523285698166,0.9308507673404839,0.00035360869630496507,8.439860732446562,0.00030239544951639016,8.513395943206994,0.0003817806004734473,8.289902803152723,0.00028203570597481857,8.568968292290691,Blight
241.99901565995418,260.26188009549304,162.5531991051435,257.5453808387022,11.288769574944073,11.762172875095745,9.234809843400466,11.72879600018018,0.1155316341203479,0.1016197063820451,0.12989188560491702,0.10602930704899591,0.00029640706875065095,0.00028063274008951317,0.0003416632884404566,0.00028382111447671816,0.811102202624272,0.7963382229789521,0.8727087944199952,0.7984688511171812,0.00029640706875065095,8.493705119910333,0.00028063274008951317,8.525211838660907,0.0003416632884404566,8.340804571168471,0.00028382111447671816,8.525104863031435,Blight
99.0850559284113,85.13805684428615,67.70926174496614,129.84014233593066,5.9097539149888,5.917841538669399,5.208232662192383,6.849826584388086,0.23592622490163442,0.20708873154770144,0.23907073717707436,0.20595486176897243,0.0007718601264207561,0.0006915455212387853,0.0007970682001311445,0.000669963381535402,0.895004176364647,0.9087736564173322,0.9273699842895269,0.8608872345483888,0.0007718601264207561,7.688557995950358,0.0006915455212387853,7.73291640156488,0.0007970682001311445,7.615393074982593,0.000669963381535402,7.8141166309267085,Blight
71.73266219239342,108.5935768659075,39.86715883668883,66.25075447051924,4.165324384787445,5.273185892527353,3.515212527964195,4.4844376379442155,0.36618925520551715,0.28944034010524383,0.3329869065908443,0.2951557085839649,0.0026812415857143295,0.001953282550729356,0.002294391143542071,0.0019889359411882327,0.8638479437142371,0.7943595042679649,0.9243719269397597,0.874548265083338,0.0026812415857143295,6.8296920545661575,0.001953282550729356,7.066440610061501,0.002294391143542071,6.825067261371372,0.0019889359411882327,7.0015659478155,Blight
213.2912751677842,238.01761181928998,119.46004474272871,237.8493311112146,8.802147651006749,9.616458718075757,6.778881431767354,9.617269492365239,0.1967128584811872,0.16215916786403903,0.19842698535455,0.15754578350883688,0.0006900009509081531,0.0005444065575124854,0.0006300937395212712,0.0005284159926173328,0.9225947344718399,0.9136325423677543,0.9569346246918405,0.9136863005253764,0.0006900009509081531,8.213868170481701,0.0005444065575124854,8.341837867157281,0.0006300937395212712,8.107257695087387,0.0005284159926173328,8.35262579707399,Blight
131.7190156599535,107.79775685779968,94.3244742729302,180.0561686410529,7.214049217002217,6.945272735462326,6.46013422818792,8.385433088599564,0.18243686643771403,0.16665155796526776,0.18288900731689986,0.1596392761106832,0.0006381254097663489,0.0005769547573894649,0.0006233322823296385,0.0005578904494484242,0.9101303908942142,0.92640363599725,0.9355328412625765,0.8770605745982603,0.0006381254097663489,7.978360336987733,0.0005769547573894649,7.9891641384722645,0.0006233322823296385,7.932979941080235,0.0005578904494484242,8.094129232502468,Blight
131.59825503355611,157.26413224629596,125.91516778523332,197.09778838791186,7.5918120805368945,8.526958245124066,7.725190156599578,9.54371424710595,0.1806793208271839,0.14264704134396272,0.15612677949335177,0.13924660116923013,0.0006266004033852453,0.0004939931138133297,0.0005342922490979035,0.0004848236209447494,0.8800386495899323,0.8559943114371938,0.8848636420707471,0.8195108101700438,0.0006266004033852453,7.926264393754714,0.0004939931138133297,8.060343526422667,0.0005342922490979035,7.990795571523077,0.0004848236209447494,8.124042522877486,Blight
149.5234451901543,159.10044592585996,52.87592841163292,163.13602990856347,7.773109619686816,8.178595558758605,4.667427293064828,8.280663033196701,0.24492324259120513,0.2015020899823086,0.27343132222233874,0.20640962847027713,0.0009723475919503339,0.0007326444076285922,0.0009840227417183258,0.0007377997746778341,0.9087465954165448,0.9030008501674104,0.9678875653398942,0.9005377703934716,0.0009723475919503339,7.970241097754896,0.0007326444076285922,8.074955103493101,0.0009840227417183258,7.653479033945681,0.0007377997746778341,8.083371043337864,Blight
237.09825503355475,244.12724652042945,234.4234899328831,304.9198684743952,10.094049217002173,10.409215801090033,10.050246085011176,11.514346200621596,0.17113353232263792,0.1519767352975388,0.1601193387419363,0.1411552964139047,0.00045094865596643,0.0004027435228164454,0.00042527914158019335,0.0003744062494686561,0.8749251044238542,0.8709685191885073,0.876348862671351,0.8388742887741496,0.00045094865596643,8.41136963351611,0.0004027435228164454,8.45293493160395,0.00042527914158019335,8.416937898038029,0.0003744062494686561,8.524775093050255,Blight
